id,title,content,author,date,mood,likes,is_liked,comments,created_at,liked_by
7a3f0745-d51b-4e52-b247-cf3098d1e6df,Мы разные,"Та да, уснул. Подышал мне в ушко))

Ну не выключала я, если что, уснула. Проснулась часа через 4, легла обратноо, не понимала, что мне снится, как будто в бреду я😦
Пару раз проснулась уснула, вот. Сейчас встала, шея ужасно болит простоо, я не знаю как мне спать блять, чтобы не болела, что за бред.

Не хочу вставать и ничего делать😔 ",Cindy,14 июня 2026 г. в 11:13:46,🌿,1,false,"[{""id"":1781459416801,""date"":""22:50:16"",""text"":""Старайся без подушки, Одеялко скрути аккуратно, Тонко, Напрягаешь ее просто"",""author"":""Grinch""}]",2026-06-14 08:13:46.71914+00,"[""Grinch""]"
8654430f-d2ab-433e-ae56-118ccaeb7607,"Вы кто такие я вас ","О привет где я.. А я на луне ооо..
ЯЯЯяЯяя день прошел очень нысыщенно очень ярко и я даже не знаю с какой детали начать.. первый час я спал, третий спал, седьмой спал спал и спал.. потом встал и написал полине баллерине она была слегка грустненькой сильно плакала но мое мужское плечо ее успокоило. кто бы сомневался ха ух да аа

и не знал, что услышу люблю вот так.. и я люблю!!!! и скучаююююююююююю бляьть мее енедуобно пмсать нажуй затекла рука на подушке извинись срочно",Grinch,19 мая 2026 г.,❤️,1,false,"[{""id"":1779215948138,""date"":""21:39"",""text"":""сам извиняйся"",""author"":""Cindy""},{""id"":1779342092230,""date"":""10:41"",""text"":""прости меня, поль"",""author"":""Grinch""}]",2026-05-19 17:43:17.19519+00,"[""Cindy""]"
94232d38-a239-4785-98ac-d148d619cf7d,КАК ЖЕ УЖАСНО С ТЕЛЕФОНА ААА,"смотрю в камеру только два ночи моя кошечка и не могу за ПК сесть глаза невероятно боляь нужно поспать еще но сонтзаеишу тебе и лягу

вообщем отвратительное такое принислось, по-моему я каждый день теперь плакать буду. я помню только такие моменты. я в глухой тайге в лесу, и рядом кто-то. выдуманная младшая сестра которой у меня нет. мне настолько плохо там, насколько ужасно и страшно, что не знаю, я просто захлебываюсь в своей депрессии, страхе, полная ночь часа 2, ещё и миллион вещей типо нутстрашныц лес необычный хоррор какой-то. и почему то день. мне настолько ну ужасно говорю видимо я плачу уже режу себя чем только найду от боли что испытываю, что ловлю комара какого-то тоесть я вижу как он летает передо мной и я говорю на камеру типо укус его даже просто прикосновения приводит к таким глубоким последствиям и смерти , неизвестно насколько быстро но, и вот он садится я ему позволяю и сразу прогоняю мне на руку правую. кисть. 1.2.3.4.5. рука начинает щипать. а голове кружится, я стою посреди джунглей, мне и так настолько плохо что я ели стою ножки подкашиваются везде обрывы ядовитые пауки насекомые звуки такие и я чувствую что вот сейчас мне настолько мерзко что ну все я умру я никогда не чувствовал себя хуже у меня слезы ручьем я даже сказать слова не могу умоляю чтобы это прекратилось и вообщем мне настолько отвратительно и тяжело что я просто в этот момент думаю вот обрыв спыгну сейчас с огромной высоты не могу пытаюсь идти туда. сестра просто ветпет сидит ей тоже на глазик сел такоццц комарик укусил даже но она видимо кайф поймала какоцтооо ходила сама по себе в лесу идиоткаа реальноо ну и вот вообще типо я же не понимаю что это сон реальноо у меня и слезы и состояние и вот настолько плохо что умереть умолял просто умереть сейчас спрыгнуть и не чувствовать. далее шизотепчетскиц бред как под высокой температуроц бывает просто конченный. я что-то очень тихо шепчу, сел, не понимаю что, чувствую что я не свой кровати, но как, я же в лесу !! мне невероятно холодно, зыбко, я укрылся одеялом но так как сижу очень плохо и укрыл только плечи а коленочки лицо шея все очень замерзло. я сел днем, что-то говорю говорю, просто уже отчаянные слова просто жду пока умру от этого комара, открываю глаза а я на кровати своец сижу и одновременно в лесу, тоесть лес страшныц глухой и моя кровать. смотрю в сторону двери, вижу монстра какого-то,и настолько страшно что просто начинаю на высоких тонах с ним говорить. мне показалось я сошел с ума, я не понимал что я делаю. я, оказывается медитировал сидел часов 19 подряд что-то говорч себе, и вот увидел монстра , и у меня настолько сильно начала чесатся левая рука что я проснулся. комар укусил )) умничка моя, я так благодарен ей что она вытащила меня из этого ада боже мой. я лежал под одеялом ручки весь окутан кроме лица, вся подушка мокрая я видимо плакал всю ночь, я не знаю, выключил сплит и решил написать тебе, но так щипят и болят глаза что не могу просто набираю в телефон по памяти почти полузакрвтвми. вот, лягу,в горле пересохло,очень хочу пить. чуть-чуть страшно,совсем чуть чуть. леры не было бы неверное словил паничку одному дому быть реально. если честно,я в моменты когда мне так страшно,ну. когда проснулся подумал о тебе моя девочка.. не знаю,у меня дороже тебя никого нет,и мне,так, обнять тебя зазотелось что я оказался не там а здесь,что ты рядом, зайка,спишь возле меня. люблю тебя.. если тебе трудно,не стоит говорить мне это в ответ,правда,просто позволь мне выражать тебе свою любовь словами и делами полиночка,я знаю что я нравлюсь тебе тв это показываешь как можешь так что все хорошо я невероятно ценю это.. каждое твое люблю ч не обесценил ни одно и сияю как маленький ребенок когда вижу такое.. даже не верится иногда что я такое заслужил лапоньку нежную хорошую божеее. тебя обнять очень хочу сецчас за руку взять прижаться чтобы тепло было.. асе котенок я спать не могу уже глаза открытыми держать до завтра.. люблю лчень,.. 

блтрнг у меня видимо температура,небольшая,не знаю холодно и жарко и я горячий весь капкц. сам себе жизнь эти сплитом порчу реально ((

говорю же блин,эта похоть мне уже просто надоела я даже спать не могу ждем ооккк!! 
вообщем,ну.. правда,я все также не хочу чтобы ты поддерживала со мной какие-то такие разговоры. для началоьмне нужно избавиться от всех зависимостей такого характера окончательно,далее встать на ноги обрести дела свои доход состояние,и только потом может быть если ты посчитаешь нужным ты можешь завести или поддержать такой разговор, опять же если захочешь. ты ничем мне не обязана,и я никогда не поменяю свое мнение. боже,я все нежнее и нежнее аааааа
знаешь,я тебе текст вчера набрал про это,не мог уже,хотел поделиться,в чем проблема.. у меня слегка по по-другому чем у всех выражается чувства желания. я когда хотябы чуть чуть заведен,я становлюсь очень податливым и нежным. я хочу говорить комплименты,ухаживать,целовать оберегать и делать все что она захочет,мне это приносит просто райское удовольствие то что она счастлива со мной,улыбается. у меня нет такого ооо желание надо сееекс ну нет. еще заметил,слушай,перед этим,прости если тебе неприятно слушать о таком,просто, правда мне очень тяжело одному с таким желаниемти такими мыслями. ты правда не обязана ничем и даже можешь не отвечать только слушай,вообщем ну мне по-любому нужно будет к сексологу обращаться через пару недель в связке с терапевтом,эта тема мне прям жить мешает,ну я постоянно хочу. и выражается это не злостью теперь так как таблетки податвлтют а дикой нежностью я хочу раслываться в человеке в объятиях в кляткве как люблю. вообщем я поцмал себя на мысле и минут 10 думал,не мог уснуть.
меня так заводит,что именно девушка решает когда и что. Прости,я не хочу твое имя озвучивать в таких сценариях ещё в чем-то потому что тебе может быть неприятно и поэтому я говорю девушка это не знавтт что я думаю о другой или еще что-то. вообщем сам факт,что.. я могу работать не покладая рук, заботиться о ней, ухаживать,неделями и месяцами,но она асе равно может сказать что нет,и я ничего не сделаю. то,что, последнее слово в этом плане всегда за ней. не знаю. правда,не говори со мной кис. мне очень неловко. даже не отвечай пожалуйста,я буду сидеть краснетьььь реальноо. клянусь я буду считать себя ужасным человеком если вот позволю что-то такое реально просто заговорить с тобой ради своего удовольствия пока мечты твои не исполнил полинка желания,прихоти,правда,я буду жестко карать себя за это,я считаю себя мужчиной, и считаю что мужчина а первую очередь должен оберегать свою девочку ее состояние исполнять ее желания а не пользоваться ец ради своего удолвооренрч.
вроде все. я правда. уф. хочу говорить какая ты восхитительная,и привлекательная. как мне нравятся все твои подколы, каждое слово сказанное в мой адрес,как ты грациозна и красива. зайка.. я хочу не спать если бы я только мог и работать бесконечно только бы ты довольна была и счастлива.. я реально совсееем текууу ужее головой я просто не мог уснуть пока не озвучууу. 
все сладких снов, правда,прости пожалуйста,если что-то не ьаак, реально,я работаю над этим и вот чуть чуть и таблетки пропишут когда окончательно убедвтьсч что с гневом злостью помогло,будем работать над желаниями такими и состоянием. я хочу чтобы ты знала полиночка я никогда никогда не поставлю свои интересы выше твоих,свое желание выше твоего. мне важен твой комфорт,твое состояние. можешь быть какой угодно,боже,ты мне так нравишься любоц.. все поленька меня отпустилоо вродее ахахах все! я спатенькиии!! наверное я утром отправлю это не читая и врятои буду ствдиться чего-то написанного тут,но сейчас очень неловкооо.. я правда хочу любой самой минимальной тактильности,просто чтобы меня погладили,волосы перебирали,правда меня беситт что ну покаа у меня и ручки такие нежные и волосы такие мягкие ааааа не можешь насладиться 😔 все поляяяяя.. ааххахах как мне теперь отсюда выйти блин! знаешь но в этом состоянии есть шаарм,потому что я постоянно хочу учиться и развиватьься. не знаю,не спать не есть не лечиться только становится лучше и твою жизнь улучшать я невероятно мотивирован я себя твоим рыцарем чувствую)) все поля всее
щас выложу это,а то утром проснусь и точно удалю,как всегда",Grinch,2 июня 2026 г. в 03:33:19,🥧,1,false,"[{""id"":1780373439643,""date"":""07:10:39"",""text"":""😕😕😕 Че за ужас, реально, что за ужас. Что то я так и не поняла, сон или медитация. Работай поменьше, а не 24/7🙄🙄"",""author"":""Cindy""},{""id"":1780373490961,""date"":""07:11:30"",""text"":""Ничего, сходишь, все будет хорошо. Я люблю тнбя"",""author"":""Cindy""},{""id"":1780378460254,""date"":""10:34:20"",""text"":""ой ну я сам мало что понял ("",""author"":""Grinch"",""replyTo"":{""id"":1780373439643,""text"":""😕😕😕 Че за ужас, реально, что за ужас. Что то я так и не поняла, сон или медитация. Рабо…"",""author"":""Cindy""}},{""id"":1780378488982,""date"":""10:34:48"",""text"":""я счастлив,поль"",""author"":""Grinch"",""replyTo"":{""id"":1780373490961,""text"":""Ничего, сходишь, все будет хорошо. Я люблю тнбя"",""author"":""Cindy""}}]",2026-06-01 22:33:20.398934+00,"[""Cindy""]"
952c951e-cfcf-4641-8b56-849c568c47f2,"А что ты будешь делать, если я завтра рассеюсь.. ","СУКА Я ЕБАЛА ТЕЛЕФОН ЭТОТ, ВСЕ, ЧТО Я ПИСАЛА СТЕРЛОСЬ. ЩАС. ИДИОТКА

Рассказываю сон:
Мы с Ариной шли на автобус за руку и иногда перепрыгивали что то, и в один из разов она меня потянула, пока я прыгала и я прям  оооочень высоко полетела аххахаха, но приземлилась нормально, я ей говорю ""ты чеее вообще""
Мы сели в автобус к передним дверям, там встретили девочку с нашего курса, обсудили что то и стоим. А около средне двери, там мальчики стояли баловались. И водитель не закрыл двери, а один из них держал за руку второго и крутил.
Я говорю Арине, что они щас вылетят с автобуса.... И тот, которого крутили вылетел и остался там на дороге, он прям мелкий
Водитель на меня посмотрел, че то спросил я ответила, смотрю на Арину  и такая, ну вот об этом говорить не буду. Но в итоге повернулась к водителю и говорю ""ну там короче пацан вылетел"".
Он резко вскочил, говорит, что пойдёт проверит. Вышел нас оставил, двигатель не заглушил и мы просто едем прямо. Как то остановились, врезались наверное.
А потом начинаются выстрелы в стекла, мы быстро все леглиии
И этот пацан, который стреляет, подошёл к нашей передней двери, где мы и пробил стекла в дверях. 
Ну я же гг своего сна, я начала забирать у него автомат его🙄, он мне ручки прострелил, может еще что то, но боли не чувствовала. В итоге его все остановили все норм, мы вышли с автобуса. 

Второй сон(это такой бред Ебаный):
Мы с Дашей(с моего уника) пошли в кино, не знаю на какой фильм

Сели, а слева девочки какие кто смеялись, я сижу смотрю, а они Даше говорят типо ""ой, а ты знаешь Архипа(это пацан со школы, с параллели) она им отвечает типо да, а где он??

А я смотрю назад, а он там сидит, смотрю на Дашу и начинаю ей махать головой, чтобы она типо не разговаривала с ними. Она в итоге садится рядом со мной И БЛЯ Я НЕ ПОМНЮ, ЧТО БЫЛО.

Но суть в том, что мы либо все громкие были, или смеялись или хлопали или что. И все из за чегооо
Какой то пацан на телефоне  подключился к колонкам и включил голос Сатирааа,
Тому, кто нам фильм включать собрался это все надоело и он у всех начал забирать колонки по принципу, к какой стране  они подключены..
Короче я не знаю, как объяснить это бред какой то


Ещё я встала в 9,но захотел поспать и проспала до 10 20(это все по твоим) ,ммм ну щас встану, соберусь. Спать хочетсяяя, может кофе выпью. Чем то поможееет(((
Я начну билеты сегодня перепроверять, делать. Надо по хорошему все доделать и блять мне по истории ФР ещё учить и по обычной истории презентацию делать, Ебаный пиздец.

Я начала писать капсулу времени, ещё пол месяца назад, но все стёрла. Мне не понравилось. И я не знаю как написать. Че то реально мммм, дай списать АХАХХАХАХАХАХ

Ну А вообще, мне так нравится сидеть с тобой до поздна, и как тогда до утра и вчера, нооо вчера решила включить адекватность!!! Мне же вставать надо. Вота

Про ревность, ну думать, что я вообще не ревнивая странно АХАХХАХА, ну так то реально не к кому и не к чему. А так, я раньше, в начале общения с Ярой, Блиин, я даже её к подружкам ревновала, мне правда так грустно от этого было)
Так что вот так, ну а когда я пишу тебеее типо, ну вот да ищи милфу, окей. А ну девочки будут тебе писать, на аватарки ставь себя, ну окей. Ну я просто как то понимаю, что ты этого не сделаешь, наверное????????????? ",Cindy,8 июня 2026 г. в 08:50:07,🌿,1,false,"[{""id"":1780927894698,""date"":""19:11:34"",""text"":""не идиотка"",""author"":""Grinch""},{""id"":1780927922138,""date"":""19:12:02"",""text"":""может тебе сценарии писать?"",""author"":""Grinch""},{""id"":1780927960434,""date"":""19:12:40"",""text"":""да я сам капсулу переписываю часто,было бы чем делиться"",""author"":""Grinch""},{""id"":1780928026123,""date"":""19:13:46"",""text"":""не сделаю,не сделаю,уже сдел.."",""author"":""Grinch""},{""id"":1780928116549,""date"":""17:15:16"",""text"":""Ну да, я так и поняла"",""author"":""Cindy"",""replyTo"":{""id"":1780928026123,""text"":""не сделаю,не сделаю,уже сдел.."",""author"":""Grinch""}}]",2026-06-08 05:50:07.766042+00,"[""Cindy""]"
958390c4-a6d7-4926-bcb6-83b0c39fa64d,"У тебя есть ронджровер нет у тебя есть вилла нет тебя послать или ","Кууууууууууу кууууууууууууу привет привет фанаты все привет оо даа мои очки сияют так ярко слепятт оо привететт

Доброе утро полиночка я начну с того что ты мне приснилась чтобы не забыть !!

Корочеее вообщем мы вернулись на неделю назад в моем сне где то... Вообщем  якак всегда пропаь зачеммм хзз на дня 3 там типо было 1 а здесь 3 и когда зашел от тебя было смс навернео 17. Потом я написал ответил и ты написала 4 больших текста

1 был про то что так делать нельзя и отношения так не строятся , мягко обьяснила что это все испортит и попросила больше так не делать

2 был про то как ты соскучиласьь такоее приятнооее большоее про то что испытывала ко мне испытываешь тяжело не тяжелоо там

3 был про то как твоя жизнь перееменилась с момента нашего знакомства более подробно

и 4 ты рассказала что у тебья нового как себя чувствувешь воооттт

рассказал вкратце потому что я теперь деловой и у парня не должно быть и минуты на рефлкксию !! слава феменизмуууууууууууууууууу !!!!!!!

вообщем вот. я хотел сказать что я очень скучаю , и переживаю за твое состояние (( насчет кино подумай еще если есть время полечка , ты правда заслужила отдохнуть (( от слова отдых !!

а чтобы запоминалась уфффффф блин полечка найди способ интересный а не зубриии поиграййй в актерооовв сама с собой мотивациюю там подняятььь

насчет стамотолога если зубки не болят то хорошоо

впн нет мне неловко если ды так я бы хотел себе миллиардера отца и жить за его счет но я всего хочу сам добиться и даже впна !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! пов я после того как принял яндекс плюс ойоойо

насчет истерикк уф(( сочувствую (( прости что не рядом ни физически ни даже так (( я обязательно все искуплю самыми вкусными блинчиками тебе на завтрак лазанью научусь готовить и вообще отходить от тбея не буудуу !!

раз родители уехали я могу набрать если ты хочешь к вечеру 

все зааайкаааа я желаю тебе очень хорошего и доброго дняяя !! не забывай отдыхать и дышать !! не нервничайй ничего в этом мире не стоит твоих нервов правдааа. ты прекрасна !! я всегда рядом правдаа пиши говори я с тобой поль мурррр",Grinch,30 мая 2026 г. в 08:23:40,🌿,1,false,"[{""id"":1780114444997,""date"":""07:14:04"",""text"":""Ну послушай Полину из сна"",""author"":""Cindy""},{""id"":1780114511156,""date"":""07:15:11"",""text"":""🙄🙄🙄 Боже, самостоятельный что ли дофига"",""author"":""Cindy""}]",2026-05-30 03:23:43.386662+00,"[""Cindy""]"
9a193905-3fd7-4cba-800a-d22112d96fd0,"нк знаб уде ","0.08 не понимаю что за неудача такая. не понимаю за что такие приколы, это правда в момент очень страшно. сплю, просыпаюсь от сильных ударов, громких. ну встаю, не понимаю ничего. еще, еще, хлопает. ну еще фонарик не работает, в темноте пошел, два окна были открыты и по очереди бьют, решетка окно треснула, ветер поднялся. я опять сегодня не высплюсь, проклятие какое-то началось. 3 дня лето, и три дня такого издевательства. может правда проклят

3.17 я поругался с родными, очень сильно, и в час ночи собрал свои вещи и попытался уйти домой. понимал, что колючей у меня нет денег на машину тоже дороги не знаю и пошел пешком куда помню. заблудился замерз проснулся от того что очень холодно 

7.40 был в школе у кого-то пропала книга по истории, это всем озвучили и начали странные поиски обычно так не делают ну сон же. на следующий день была контрольная и у девочки с моего класса не было книги по алгебре ну я единственный предложил свою я на уроках никогда ничего не пишу и книгой ручкой тетрадкой не ползуюсь. она поблагодарила. на следующий день она говорит что книгу по истории забрал я потому что я так легко отдал ей книгу по алгебре (аргументация у моего мозга блестящая) ну в целом мне глубоко по.. ну а во мне я решил устроить цирк что мне обидно ну и позорить ее перед классом мол вот я тебе помог а ты такое говоришь пойдем ко мне домой вместе поищем на камеру ну а потом за нее вступилась учительница которая меня очень не любит потому что я сказал что сочувствую ее мужу с словами ну ульяночка ты же знаешь кем работают его родители что тут думать ну я просто сам не знаю кем работают мои родители ну мама никем папа краном управляет причем тут воровство непонятно но я проснулся и не успел спросить что это означало мой мозг переиграл сам ляпнул понял что бред а сразу проснулся хаха 

ввлоющеи я опять не выспался сегоднч 3 дент уже правда не везет что-то. голову трудно поворачивать болит сразу глаза тоже моргать достали сны уже ",Grinch,3 июня 2026 г. в 12:41:44,🌿,1,false,"[{""id"":1780472881273,""date"":""10:48:01"",""text"":""(((ну отдохни сегодня тогдаааа"",""author"":""Cindy""},{""id"":1780472898732,""date"":""12:48:18"",""text"":""ну меня больше асего восхищает твоя гибкость в плане зарактера как ты быстро и уютно подстраиваешьсч под человека как быстро начала смотреть фильмы говорить люблю заботиться ну я таю прям правда.. вот такая черта больше всего "",""author"":""Grinch""},{""id"":1780472925060,""date"":""12:48:45"",""text"":""у нас задание в печеньках просто"",""author"":""Grinch""},{""id"":1780472934429,""date"":""10:48:54"",""text"":"")))"",""author"":""Cindy""},{""id"":1780472955550,""date"":""10:49:15"",""text"":""Я не подстраиваюсь под всех)"",""author"":""Cindy""},{""id"":1780473000095,""date"":""12:50:00"",""text"":""я знаю солнышко поэтому и ценю очкнь "",""author"":""Grinch""},{""id"":1780473441830,""date"":""12:57:21"",""text"":""хочу быть честен за ночь очень соскучился достали сны. состояние такое что сорваться хочу очень дофамина не хватает мозгу,не знаю. лежу ищи причины не делать. очень непричтно"",""author"":""Grinch""},{""id"":1780473503057,""date"":""10:58:23"",""text"":""Тик токи посмотри🙄🙄🙄"",""author"":""Cindy"",""replyTo"":{""id"":1780473441830,""text"":""хочу быть честен за ночь очень соскучился достали сны. состояние такое что сорваться хочу…"",""author"":""Grinch""}},{""id"":1780473511170,""date"":""10:58:31"",""text"":""Вот и дофамин тебе"",""author"":""Cindy""},{""id"":1780473631603,""date"":""11:00:31"",""text"":""Я запретила, чем тебе не причина"",""author"":""Cindy"",""replyTo"":{""id"":1780473441830,""text"":""хочу быть честен за ночь очень соскучился достали сны. состояние такое что сорваться хочу…"",""author"":""Grinch""}},{""id"":1780575217807,""date"":""17:13:37"",""text"":""Причина , Не буду"",""author"":""Grinch"",""replyTo"":{""id"":1780473631603,""text"":""Я запретила, чем тебе не причина"",""author"":""Cindy""}}]",2026-06-03 07:41:45.127392+00,"[""Cindy""]"
9b240566-6196-4631-b4e7-23f4fadf7968,#кукловодманипулятор,"Засыпать за минуту, ода люблю, и тебя. Ну я не виновата))))) ну ладноо, нравится засыпать с твоим чатом в руках

Я встала без будильника, уже второй раз помоему, до 7 причем, не знаю каким образом, если я оч сильно спать хочу.
Сегодня с Мирошкой контрольную пишем, нужно пораньше приехать.

Все, не придумала, что писать. У меня пусто в голове и я хочу кушать((
осталось 16 суток до рокового дня...

Света написала, что попробовала спать на спине, и у нее начали геометрические кошмары и еще какая-то хрень. Я постоянно на спине сплю, бывает лежать просто на спине неудобно, а спать удобно. 
Но геометрические кошмары, короче. Они были у меня, когда я была младше и помоему не один рааз, не помню, страшно ли было, но, наверное, неприятно.Но я бы хотела еще раз такое испытать, именно сейчас, вспомнить. А сонные параличи на спине, у меня ни разу не было , но их не хочу, это слишком страшно. Да и геометрические тоже на самом деле чуть чуть страшно, потому что выйти из них не знаю как(( закрытие глаз не помогает.

Да и вообще, просто показывайте мне сны, реально, любые, даже страшные. Мне всегда либо снится какое то преследование и что то стремное, либо что-то странное, прикольное.
Разнообразие жанров где:(
",Cindy,10 июня 2026 г. в 08:10:16,❤️,1,false,"[{""id"":1781082455145,""date"":""14:07:35"",""text"":""Хорошо терпим до следующего месяца от моего больного воображения все таки есть польза !! Устрооимм тебее сныы"",""author"":""Grinch""}]",2026-06-10 05:10:13.779018+00,"[""Grinch""]"
9b856d2c-d4e2-41cc-9500-0a8fdeae3c7e,Редбуууул окрыляяяеет,"Опяять собака лаает сукааа ОТСТАНЬТЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕ

Вообще 4.56 моя кошечкааа я так тебя люблюю божеее мне так хорошо с тобой особенно по утрам таким ранним боже (( я так хочу рядом быть с тобооойййййй простоооо ужассс (( меня бесит что свою нежную кожу и волосы трогаю только я !

Обделяяюю тебяяя.. Вообщемм да последнее время болит голова и да заболел заложенный второй день и мигрени постоянные блин.

Не знаююю зайкаа ничеего не знаюю.. Хочу столько сказать но голова болит все чащее и чащеее тяжеелоо думаатьь. В

Насчет планноов завтрашникхх !!!!!!!!!!
1) НУ БОЖЕ Я ХОЧУ ЗАКОНЧИТЬ УЖЕ ЭТУ ПИРАТСКУЮ ЭРУУУУ РЕАЛЬНОО ПРОСТО ПОСТОЯННО ЧТО ТО НЕТООО

2) ВОДЫЫ НУЖНО ПИТЬ ВОДЫ ВОТ И НЕ ДАЙ БОГ ЗАВТРА НЕ ПОМЕДЕТИРУЮ

3) НАСТРОИТЬ ИИ ДЛЯ РЕДИТА И ТВИТЕРА ИБО МНЕ САМОМУ ЛЕНЬ 

Вооотт. Я не знаю что делать с этим желаниемм обнятьсяя с тобойй.. Я так хочу лечь сейчас чтобы ты мне приснилась мое солнышко боже мой. Я ни на капельку не угасаю ни к тебе ни к нашему счаттливому будущему ни к тому чем занимаюсьь

Полиночкааа иии ну я не считааю тебя глупоой блин совсем правлдаа. На всякийй говорюю а то ужее может превратиться что подсознательноо начнеешььььь

Знаешь я пока тестировал эти вопросики там был вопрос что вас раздражает больше всего в пашем партнере.. Я реальнооо думал думал и только сейчас нашел ответ. Меня раздражает твое неверие в себя , Полиночка , Правда , Я со стороны вижу какая ты заботливая милая умная и красивая девочка , А ты так постоянно о себе отзываешььсяя ужасноооо ыыы ы тупая  ыыыы реальноо дураааааааааааааааааааааааааааааа

Ну не так этооо КАК КРАСИВО НА УЛИЦЕ БОЖЕ ЩАС.Всеее я не знаю что еще сказать Польь. Я бы все отдал за возможность оказаться с ьобой рядом в нашем милом домикее ранним утром.. Поль , Я никогда не устану заботитться о тебе и любить тебя , Это единственное что мне по настоящему нравилось делать за всю мою жизнь .. )) И ты стала мне самым родным и близким человекомм

Вот даже сегодняя я сдержался и на тонком состоянии не устроил скандал какой-то и ты так нежно меня поддержала поговорила обсудилии.. Все я не знаюю лягууу. Я пррсоо смотрю в окно сейчас и мне так.. Хорошо осознавать что ты у меня есть..",Grinch,8 июня 2026 г. в 05:13:30,🌿,1,false,"[{""id"":1780891653446,""date"":""07:07:33"",""text"":""Меньше сплит включать надо, доставал болеть, промываалку в нос себе купи. С головой я не знаю, что делать, у меня также(("",""author"":""Cindy""},{""id"":1780891827215,""date"":""07:10:27"",""text"":""Ты дураааа ыыыыыы. Люблю тебя, дуру"",""author"":""Cindy""},{""id"":1780928079314,""date"":""19:14:39"",""text"":""дыши глубже,и ходи"",""author"":""Grinch"",""replyTo"":{""id"":1780891653446,""text"":""Меньше сплит включать надо, доставал болеть, промываалку в нос себе купи. С головой я не з…"",""author"":""Cindy""}},{""id"":1780928091453,""date"":""19:14:51"",""text"":""и я тебя поль"",""author"":""Grinch"",""replyTo"":{""id"":1780891827215,""text"":""Ты дураааа ыыыыыы. Люблю тебя, дуру"",""author"":""Cindy""}}]",2026-06-08 00:13:31.787243+00,"[""Cindy""]"
a279cfbc-a9e3-4e09-a105-c7f5f18f030a,Ну смотря какой fabric,"Ну проснулась как обычно в 9(по твоемуу), честно, уже даже не помню че то, что делала утром.
Было 3 пары, хорошо прошли, правда я почти все в телефоне просидела, ноо я все равно и слушала 2 в одном.
Домой приехала, котика накормила, сделала фонетику, французский почти полностью, сейчас напишу, историю буду смотреть до 1- 1.30 не знаю, на сколько хватит.

надо стараться все успевать че то, не знаю, тяжело. Реально нервы из-за этого.

go little rockstar.",Cindy,22 мая 2026 г.,❤️,2,false,"[{""id"":1779441415596,""date"":""14:16"",""text"":""не нервничай (( все успеешь"",""author"":""Grinch""}]",2026-05-21 21:16:15.292132+00,"[""Cindy"",""Grinch""]"
a45ccb88-9415-4d4e-87ab-89bb24cafbd5,Око за око или как там,"Захотелось ответить взаимностью, Было невероятно приятно читать твои истории и сопереживание, Мысли. Ты ночью такая искренняя ))

Мне очень понравилось просыпаться в шесть утра. Встаю ровно в 6:30 без будильника, Какой раз убеждаюсь что проблем нет, И все надумываю себе сам..

Насчет вчерашнего состояния. Стресс небольшой по поводу смены обстановки и привычек, И сон в пять часов. Физически начала болеть голова, Было тяжело контактировать с реальным миром, С тобой. Прошу прощения, Я сам замечаю что я не шибко активен и интересен, Как не многозадачны мои ответы. Просто что-то отвечать все равно приходится и в таком состоянии. Сейчас все в порядке 

Сон правда лечит любые беды)) Сегодня планирую самый активный день за неделю, И может за месяц. Чувствую себя невероятно хорошо, Выспался, Температура тела приятная, Все карты совпали, матрицы!!

Очень хочу закончить то что начал, И надеюсь до нашего числа я уложусь. Первый опыт, Обжигаюсь на перфекционизме, Вечно переделываю, Из-за этого получается очень долго.. 

Все фрау моя, Доброе утречко)) Пей водички по утрам, И сладкое старайся кушать в первые минуты пробуждения, Биологически по состоянию очень помогает! Фрукты желательно, Или чай сладкий.

Про завтрак не забывай, Хотябы чуть-чуть, Поляя!! 
Давай, Обнимаю ",Grinch,12 июня 2026 г. в 07:21:09,🌸,1,false,"[{""id"":1781239798493,""date"":""07:49:58"",""text"":""Хэээ, а я в 7 встаю без будильника 🤓"",""author"":""Cindy""},{""id"":1781239843061,""date"":""07:50:43"",""text"":""Хорошо, давай, активничай, работай, учись, я тоже буду."",""author"":""Cindy""},{""id"":1781239859933,""date"":""07:50:59"",""text"":""Ну если не успеешь, ничего страшногоооо"",""author"":""Cindy""}]",2026-06-12 02:21:11.089076+00,"[""Cindy""]"
